quarantine_id,table_name,record_id,issue_type,action,detected_at,record_payload
QR0001187,fact_quote,Q00086160,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0001"", ""inquiry_id"": ""I0025021"", ""quote_amount"": ""15055.38"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00086160"", ""quote_rank"": ""3"", ""response_time_hours"": ""7.72""}"
QR0001188,fact_quote,Q00086798,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0069"", ""inquiry_id"": ""I0025210"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2024-03-27"", ""quote_id"": ""Q00086798"", ""quote_rank"": ""4"", ""response_time_hours"": ""7.49""}"
QR0001189,fact_quote,Q00086894,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0122"", ""inquiry_id"": ""I0025240"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2025-10-27"", ""quote_id"": ""Q00086894"", ""quote_rank"": ""1"", ""response_time_hours"": ""6.19""}"
QR0001190,fact_quote,Q00087062,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0090"", ""inquiry_id"": ""I0025287"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2024-11-03"", ""quote_id"": ""Q00087062"", ""quote_rank"": ""2"", ""response_time_hours"": ""4.77""}"
QR0001191,fact_quote,Q00088209,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0106"", ""inquiry_id"": ""I0025616"", ""quote_amount"": ""29848.48"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00088209"", ""quote_rank"": ""1"", ""response_time_hours"": ""6.97""}"
QR0001192,fact_quote,Q00088485,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0114"", ""inquiry_id"": ""I0025694"", ""quote_amount"": ""8248.55"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00088485"", ""quote_rank"": ""4"", ""response_time_hours"": ""17.26""}"
QR0001193,fact_quote,Q00089379,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0058"", ""inquiry_id"": ""I0025957"", ""quote_amount"": ""20739.08"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00089379"", ""quote_rank"": ""3"", ""response_time_hours"": ""10.56""}"
QR0001194,fact_quote,Q00089704,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0029"", ""inquiry_id"": ""I0026055"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2024-03-19"", ""quote_id"": ""Q00089704"", ""quote_rank"": ""4"", ""response_time_hours"": ""6.17""}"
QR0001195,fact_quote,Q00090151,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0026"", ""inquiry_id"": ""I0026186"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2022-07-31"", ""quote_id"": ""Q00090151"", ""quote_rank"": ""3"", ""response_time_hours"": ""18.18""}"
QR0001196,fact_quote,Q00090200,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0093"", ""inquiry_id"": ""I0026202"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2022-10-29"", ""quote_id"": ""Q00090200"", ""quote_rank"": ""3"", ""response_time_hours"": ""15.28""}"
QR0001197,fact_quote,Q00090257,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0058"", ""inquiry_id"": ""I0026219"", ""quote_amount"": ""3762.65"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00090257"", ""quote_rank"": ""4"", ""response_time_hours"": ""2.77""}"
QR0001198,fact_quote,Q00090600,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0087"", ""inquiry_id"": ""I0026320"", ""quote_amount"": ""20551.9"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00090600"", ""quote_rank"": ""1"", ""response_time_hours"": ""3.77""}"
QR0001199,fact_quote,Q00090893,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0045"", ""inquiry_id"": ""I0026406"", ""quote_amount"": ""34333.14"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00090893"", ""quote_rank"": ""2"", ""response_time_hours"": ""5.45""}"
QR0001200,fact_quote,Q00091177,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0136"", ""inquiry_id"": ""I0026487"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2025-02-02"", ""quote_id"": ""Q00091177"", ""quote_rank"": ""2"", ""response_time_hours"": ""13.32""}"
QR0001201,fact_quote,Q00091424,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0104"", ""inquiry_id"": ""I0026560"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2024-12-25"", ""quote_id"": ""Q00091424"", ""quote_rank"": ""2"", ""response_time_hours"": ""14.38""}"
QR0001202,fact_quote,Q00092198,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0131"", ""inquiry_id"": ""I0026784"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2025-01-13"", ""quote_id"": ""Q00092198"", ""quote_rank"": ""1"", ""response_time_hours"": ""7.89""}"
QR0001203,fact_quote,Q00092410,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0150"", ""inquiry_id"": ""I0026848"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2025-11-20"", ""quote_id"": ""Q00092410"", ""quote_rank"": ""3"", ""response_time_hours"": ""7.3""}"
QR0001204,fact_quote,Q00092949,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0099"", ""inquiry_id"": ""I0027002"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2023-08-10"", ""quote_id"": ""Q00092949"", ""quote_rank"": ""2"", ""response_time_hours"": ""3.83""}"
QR0001205,fact_quote,Q00093659,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0107"", ""inquiry_id"": ""I0027213"", ""quote_amount"": ""7694.08"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00093659"", ""quote_rank"": ""1"", ""response_time_hours"": ""18.28""}"
QR0001206,fact_quote,Q00093744,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0001"", ""inquiry_id"": ""I0027236"", ""quote_amount"": ""7598.5"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00093744"", ""quote_rank"": ""1"", ""response_time_hours"": ""16.05""}"
QR0001207,fact_quote,Q00093955,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0068"", ""inquiry_id"": ""I0027295"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2024-06-03"", ""quote_id"": ""Q00093955"", ""quote_rank"": ""4"", ""response_time_hours"": ""11.09""}"
QR0001208,fact_quote,Q00094095,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0073"", ""inquiry_id"": ""I0027335"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2025-06-02"", ""quote_id"": ""Q00094095"", ""quote_rank"": ""1"", ""response_time_hours"": ""7.9""}"
QR0001209,fact_quote,Q00094394,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0115"", ""inquiry_id"": ""I0027419"", ""quote_amount"": ""32284.07"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00094394"", ""quote_rank"": ""2"", ""response_time_hours"": ""8.04""}"
QR0001210,fact_quote,Q00094568,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0006"", ""inquiry_id"": ""I0027470"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2024-10-05"", ""quote_id"": ""Q00094568"", ""quote_rank"": ""2"", ""response_time_hours"": ""8.72""}"
QR0001211,fact_quote,Q00096106,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0027"", ""inquiry_id"": ""I0027919"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2024-07-07"", ""quote_id"": ""Q00096106"", ""quote_rank"": ""2"", ""response_time_hours"": ""4.23""}"
QR0001212,fact_quote,Q00096216,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0142"", ""inquiry_id"": ""I0027951"", ""quote_amount"": ""12564.15"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00096216"", ""quote_rank"": ""3"", ""response_time_hours"": ""12.52""}"
QR0001213,fact_quote,Q00096263,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0002"", ""inquiry_id"": ""I0027965"", ""quote_amount"": ""8377.1"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00096263"", ""quote_rank"": ""5"", ""response_time_hours"": ""13.24""}"
QR0001214,fact_quote,Q00096264,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0033"", ""inquiry_id"": ""I0027965"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2022-06-15"", ""quote_id"": ""Q00096264"", ""quote_rank"": ""3"", ""response_time_hours"": ""8.74""}"
QR0001215,fact_quote,Q00096432,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0117"", ""inquiry_id"": ""I0028009"", ""quote_amount"": ""59613.71"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00096432"", ""quote_rank"": ""2"", ""response_time_hours"": ""10.52""}"
QR0001216,fact_quote,Q00097288,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0038"", ""inquiry_id"": ""I0028254"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2023-01-08"", ""quote_id"": ""Q00097288"", ""quote_rank"": ""1"", ""response_time_hours"": ""11.59""}"
QR0001217,fact_quote,Q00097798,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0051"", ""inquiry_id"": ""I0028405"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2025-04-25"", ""quote_id"": ""Q00097798"", ""quote_rank"": ""2"", ""response_time_hours"": ""4.25""}"
QR0001218,fact_quote,Q00098592,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0126"", ""inquiry_id"": ""I0028637"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2025-09-14"", ""quote_id"": ""Q00098592"", ""quote_rank"": ""1"", ""response_time_hours"": ""29.08""}"
QR0001219,fact_quote,Q00098751,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0039"", ""inquiry_id"": ""I0028686"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2022-05-15"", ""quote_id"": ""Q00098751"", ""quote_rank"": ""1"", ""response_time_hours"": ""34.84""}"
QR0001220,fact_quote,Q00098785,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0023"", ""inquiry_id"": ""I0028695"", ""quote_amount"": ""15668.88"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00098785"", ""quote_rank"": ""2"", ""response_time_hours"": ""22.72""}"
QR0001221,fact_quote,Q00098833,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0003"", ""inquiry_id"": ""I0028709"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2022-12-17"", ""quote_id"": ""Q00098833"", ""quote_rank"": ""1"", ""response_time_hours"": ""14.26""}"
QR0001222,fact_quote,Q00099597,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0115"", ""inquiry_id"": ""I0028933"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2024-11-25"", ""quote_id"": ""Q00099597"", ""quote_rank"": ""5"", ""response_time_hours"": ""3.65""}"
QR0001223,fact_quote,Q00100683,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0054"", ""inquiry_id"": ""I0029250"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2022-03-31"", ""quote_id"": ""Q00100683"", ""quote_rank"": ""3"", ""response_time_hours"": ""7.88""}"
QR0001224,fact_quote,Q00101479,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0062"", ""inquiry_id"": ""I0029479"", ""quote_amount"": ""5496.24"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00101479"", ""quote_rank"": ""1"", ""response_time_hours"": ""13.22""}"
QR0001225,fact_quote,Q00101638,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0118"", ""inquiry_id"": ""I0029526"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2024-09-26"", ""quote_id"": ""Q00101638"", ""quote_rank"": ""3"", ""response_time_hours"": ""18.71""}"
QR0001226,fact_quote,Q00101791,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0033"", ""inquiry_id"": ""I0029570"", ""quote_amount"": ""15521.05"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00101791"", ""quote_rank"": ""1"", ""response_time_hours"": ""1.52""}"
QR0001227,fact_quote,Q00102881,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0050"", ""inquiry_id"": ""I0029896"", ""quote_amount"": ""8422.24"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00102881"", ""quote_rank"": ""1"", ""response_time_hours"": ""11.68""}"
QR0001228,fact_quote,Q00103199,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0009"", ""inquiry_id"": ""I0029987"", ""quote_amount"": ""15609.35"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00103199"", ""quote_rank"": ""3"", ""response_time_hours"": ""10.66""}"
QR0001229,fact_quote,Q00104203,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0030"", ""inquiry_id"": ""I0030274"", ""quote_amount"": ""32243.21"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00104203"", ""quote_rank"": ""2"", ""response_time_hours"": ""11.42""}"
QR0001230,fact_quote,Q00104312,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0084"", ""inquiry_id"": ""I0030307"", ""quote_amount"": ""31510.37"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00104312"", ""quote_rank"": ""3"", ""response_time_hours"": ""11.1""}"
QR0001231,fact_quote,Q00104365,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0011"", ""inquiry_id"": ""I0030322"", ""quote_amount"": ""2387.08"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00104365"", ""quote_rank"": ""4"", ""response_time_hours"": ""3.48""}"
QR0001232,fact_quote,Q00104762,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0048"", ""inquiry_id"": ""I0030436"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2023-11-14"", ""quote_id"": ""Q00104762"", ""quote_rank"": ""1"", ""response_time_hours"": ""18.22""}"
QR0001233,fact_quote,Q00104861,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0114"", ""inquiry_id"": ""I0030466"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2024-08-10"", ""quote_id"": ""Q00104861"", ""quote_rank"": ""3"", ""response_time_hours"": ""3.83""}"
QR0001234,fact_quote,Q00105601,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0027"", ""inquiry_id"": ""I0030679"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2024-09-03"", ""quote_id"": ""Q00105601"", ""quote_rank"": ""4"", ""response_time_hours"": ""8.77""}"
QR0001235,fact_quote,Q00105934,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0019"", ""inquiry_id"": ""I0030774"", ""quote_amount"": ""-1.0"", ""quote_date"": ""2025-02-20"", ""quote_id"": ""Q00105934"", ""quote_rank"": ""2"", ""response_time_hours"": ""17.71""}"
QR0001236,fact_quote,Q00106321,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0084"", ""inquiry_id"": ""I0030885"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2024-10-15"", ""quote_id"": ""Q00106321"", ""quote_rank"": ""2"", ""response_time_hours"": ""12.9""}"
QR0001237,fact_quote,Q00106579,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0050"", ""inquiry_id"": ""I0030962"", ""quote_amount"": ""35770.33"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00106579"", ""quote_rank"": ""1"", ""response_time_hours"": ""14.63""}"
QR0001238,fact_quote,Q00108220,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0025"", ""inquiry_id"": ""I0031433"", ""quote_amount"": ""5348.95"", ""quote_date"": ""<NULL>"", ""quote_id"": ""Q00108220"", ""quote_rank"": ""3"", ""response_time_hours"": ""33.62""}"
QR0001239,fact_quote,Q00108375,invalid_quote_domain,Quarantine malformed dates or impossible monetary amounts,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0057"", ""inquiry_id"": ""I0031474"", ""quote_amount"": ""9999999.0"", ""quote_date"": ""2025-06-09"", ""quote_id"": ""Q00108375"", ""quote_rank"": ""1"", ""response_time_hours"": ""19.04""}"
